ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
97.45942380005727,98.54218980000587,1.08,,,1,98.54225670004962,98.54229440004565,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,27,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,95.9742006000015,97.47385170002235,98.59173260000534,,,,60.01601227522506,95.21081920003053,95.9742006000015,,,95.18802950001555,95.95919350004988,,,bread\bread_27.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,95.9742006000015,,,,,None,,0,,,2025.2.4,,,1,95.9624689000193,97.4593572000158,,,None,None,95.97405146668122,96.88991080003325,,,15,0,2026-08-24_21:23:01.645018,15,16,localizer,,None,,,None,,15,15,0,15,,,,,,bread,Pain,Brot,
100.85818570002448,101.89090230001602,1.02,,,1,101.89095500000985,101.89098290004767,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,5,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,99.35665650002193,100.87436740001431,101.9403284,,,,60.01601227522506,98.59173260000534,99.35665650002193,,,98.5695899000275,99.3419340000255,,,flower\flower_05.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,99.35665650002193,,,,,None,,0,,,2025.2.4,,,1,99.34454800002277,100.85812590003479,,,None,None,99.35644706670816,100.25618380005471,,,16,0,2026-08-24_21:23:05.025932,16,17,localizer,,None,,,None,,16,16,0,16,,,,,,flower,Fleur,Blume,
104.20648540003458,105.12310710002203,0.91,,,1,105.12317500001518,105.12321020005038,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,19,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,102.70527990005212,104.22125030000461,105.17283930000849,,,,60.01601227522506,101.9403284,102.70527990005212,,,101.92826060001971,102.69158940005582,,,house\house_19.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,102.70527990005212,,,,,None,,0,,,2025.2.4,,,1,102.6963495000382,104.20641790004447,,,None,None,102.70608076668965,103.25512390001677,,,17,0,2026-08-24_21:23:08.374527,17,18,localizer,,None,,,None,,17,17,0,17,,,,,,house,Maison,Haus,
107.42578690004302,108.33940860000439,0.91,,,1,108.33946390001802,108.33949330000905,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,5,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,105.95376280002529,107.43910110002616,108.4075633000466,,,,60.01601227522506,105.17283930000849,105.95376280002529,,,105.16369170002872,105.92435410001781,,,jacket\jacket_05.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,105.95376280002529,,,,,None,,0,,,2025.2.4,,,1,105.94575290003559,107.42571430001408,,,None,None,105.95561353333372,106.48732380004367,,,18,0,2026-08-24_21:23:11.607038,18,19,localizer,,None,,,None,,18,18,0,18,,,,,,jacket,Veste,Jacke,
110.67179060005583,111.80404710001312,1.12,,,1,111.80410130001837,111.80413090001093,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,22,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,109.18614390003495,110.68595860002097,111.88573510001879,,,,60.01601227522506,108.4075633000466,109.18614390003495,,,108.39053060003789,109.15501740004402,,,hammer\hammer_22.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,109.18614390003495,,,,,None,,0,,,2025.2.4,,,1,109.17401620000601,110.67172790004406,,,None,None,109.18637683336468,109.70292500004871,,,19,0,2026-08-24_21:23:14.841762,19,20,localizer,,None,,,None,,19,19,0,19,,,,,,hammer,Marteau,Hammer,
114.13795500004198,115.37054290005472,1.22,,,1,115.37060560000828,115.37063760001911,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,49,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,112.63586740003666,114.15241710003465,115.42225180001697,,,,60.01601227522506,111.88573510001879,112.63586740003666,,,111.85243140003877,112.62143490003655,,,bread\bread_49.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,112.63586740003666,,,,,None,,0,,,2025.2.4,,,1,112.6251573000336,114.13788110000314,,,None,None,112.63588906667816,113.55393790005473,,,20,0,2026-08-24_21:23:18.319934,20,21,localizer,,None,,,None,,20,20,0,20,,,,,,bread,Pain,Brot,
117.68626740004402,118.60285090003163,0.91,,,1,118.6029102000175,118.60293940000702,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,38,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,116.20095660001971,117.70074130001012,118.63803250005003,,,,60.01601227522506,115.42225180001697,116.20095660001971,,,115.39741400000639,116.17005680000875,,,dog\dog_38.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,116.20095660001971,,,,,None,,0,,,2025.2.4,,,1,116.18465200002538,117.68620780005585,,,None,None,116.1847015667047,116.68603310000617,,,21,0,2026-08-24_21:23:21.856451,21,22,localizer,,None,,,None,,21,21,0,21,,,,,,dog,Chien,Hund,
120.90169630001765,121.66836620005779,0.76,,,1,121.6684285000083,121.66846350004198,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,25,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,119.39980090002064,120.91624910000246,121.7180988000473,,,,60.01601227522506,118.63803250005003,119.39980090002064,,,118.62869370001135,119.38626270001987,,,chair\chair_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,119.39980090002064,,,,,None,,0,,,2025.2.4,,,1,119.38959530001739,120.90164010005537,,,None,None,119.40082996670778,120.33325990004232,,,22,0,2026-08-24_21:23:25.072232,22,23,localizer,,None,,,None,,22,22,0,22,,,,,,chair,Chaise,Stuhl,
123.98365190002369,125.23329480004031,1.25,,,1,125.23335360002238,125.2333828000119,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,30,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,122.48261530004675,123.99861010001041,125.26643220003461,,,,60.01601227522506,121.7180988000473,122.48261530004675,,,121.70251930004451,122.4679058000329,,,bread\bread_30.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,122.48261530004675,,,,,None,,0,,,2025.2.4,,,1,122.4713427000097,123.98359460005304,,,None,None,122.48255536670719,123.39836590003688,,,23,0,2026-08-24_21:23:28.152298,23,24,localizer,,None,,,None,,23,23,0,23,,,,,,bread,Pain,Brot,
127.51649860001635,128.66571400000248,1.14,,,1,128.66578050004318,128.66581290005706,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,10,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,126.0314029000001,127.53043360001175,128.69869370001834,,,,60.01601227522506,125.26643220003461,126.0314029000001,,,125.25230770005146,126.01625310000964,,,chair\chair_10.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,126.0314029000001,,,,,None,,0,,,2025.2.4,,,1,126.01976110000396,127.51644300000044,,,None,None,126.03116356669149,126.94712420005817,,,24,0,2026-08-24_21:23:31.700631,24,25,localizer,,None,,,None,,24,24,0,24,,,,,,chair,Chaise,Stuhl,
130.96486880001612,131.83141660003457,0.86,,,1,131.83147750003263,131.8315068000229,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,25,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,129.46506350004347,130.97918120003305,131.88178040005732,,,,60.01601227522506,128.69869370001834,129.46506350004347,,,128.68800030002603,129.4484501000261,,,house\house_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,129.46506350004347,,,,,None,,0,,,2025.2.4,,,1,129.45310030004475,130.96481110004243,,,None,None,129.46307166672003,129.99838690005708,,,25,0,2026-08-24_21:23:35.132893,25,26,localizer,,None,,,None,,25,25,0,25,,,,,,house,Maison,Haus,
134.14919000002556,134.94772550003836,0.8,,,1,134.94777980004437,134.94780880003236,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,13,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,132.64608720003162,134.16213230002904,135.01495300000533,,,,60.01601227522506,131.88178040005732,132.64608720003162,,,131.86956770002143,132.63145660003647,,,jacket\jacket_13.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,132.64608720003162,,,,,None,,0,,,2025.2.4,,,1,132.63576050003758,134.14913060003892,,,None,None,132.64621286670834,133.17858340003295,,,26,0,2026-08-24_21:23:38.315979,26,27,localizer,,None,,,None,,26,26,0,26,,,,,,jacket,Veste,Jacke,
137.04606940003578,139.0285792000359,0.97,,,1,139.02863450004952,139.02866110001924,,,ball,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,31,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,135.7781867000158,137.06090540002333,139.08255170000484,,,,60.01601227522506,135.01495300000533,135.7781867000158,,,134.99428870005067,135.7640165000339,,,ball\ball_31.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,57.343594099977054,r,1.0629318000283092,135.7781867000158,,,,,left,,0,,,2025.2.4,,,1,135.76680410001427,137.04601170000387,,,None,None,135.77864686667843,136.69416340003954,,,27,0,2026-08-24_21:23:41.449152,27,28,localizer,,None,,57.343594099977054,r,1.0629318000283092,27,27,0,27,,,,,,chair,Chaise,Stuhl,
141.33203400002094,142.21340070001315,0.87,,,1,142.21345690003363,142.21348580002086,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,48,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,139.8597458000295,141.34591000003275,142.26651880005375,,,,60.01601227522506,139.08255170000484,139.8597458000295,,,139.07112870004494,139.83042390004266,,,hammer\hammer_48.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,139.8597458000295,,,,,None,,0,,,2025.2.4,,,1,139.84687870001653,141.3319617000525,,,None,None,139.8614295333469,140.37777970003663,,,28,0,2026-08-24_21:23:45.516751,28,29,localizer,,None,,,None,,28,28,0,28,,,,,,hammer,Marteau,Hammer,
144.52724510000553,145.5937050000066,1.06,,,1,145.59376510005677,145.59379510005238,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,35,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,143.0256690000533,144.54162820003694,145.6793457000167,,,,60.01601227522506,142.26651880005375,143.0256690000533,,,142.25019730004715,143.01129150000634,,,flower\flower_35.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,143.0256690000533,,,,,None,,0,,,2025.2.4,,,1,143.01419980003266,144.52718650002498,,,None,None,143.02555056667578,143.92607850005152,,,29,0,2026-08-24_21:23:48.700718,29,30,localizer,,None,,,None,,29,29,0,29,,,,,,flower,Fleur,Blume,
148.1276804000372,149.15913570002886,1.03,,,1,149.15919320000103,149.15922390000196,,,jacket,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,24,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,146.4420086000464,148.1421404000139,149.20935240003746,,,,60.01601227522506,145.6793457000167,146.4420086000464,,,145.65329760004533,146.4268397000269,,,jacket\jacket_24.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,146.4420086000464,,,,,left,,0,,,2025.2.4,,,1,146.42972550005652,148.12762180005666,,,None,None,146.4412727666825,147.224554800021,,,30,0,2026-08-24_21:23:52.113545,30,31,localizer,,None,,,None,,30,30,0,30,,,,,,ball,Ballon,Ball,
151.4748285000096,152.2579882000573,0.78,,,1,152.25804450002033,152.2580754000228,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,16,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,149.9734198000515,151.4901358000352,152.2919882000424,,,,60.01601227522506,149.20935240003746,149.9734198000515,,,149.19398770004045,149.9586418000399,,,hammer\hammer_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,149.9734198000515,,,,,None,,0,,,2025.2.4,,,1,149.96218290005345,151.47477270005038,,,None,None,149.9733589667051,150.49019650003174,,,31,0,2026-08-24_21:23:55.643552,31,32,localizer,,None,,,None,,31,31,0,31,,,,,,hammer,Marteau,Hammer,
154.55796110001393,155.65689860004932,1.09,,,1,155.6569504000363,155.6569783000159,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,153.05565200001,154.57210580003448,155.69062300003134,,,,60.01601227522506,152.2919882000424,153.05565200001,,,152.2781073000515,153.04074070003117,,,bicycle\bicycle_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,153.05565200001,,,,,None,,0,,,2025.2.4,,,1,153.04337640001904,154.55790390004404,,,None,None,153.0555063667164,153.77209690003656,,,32,0,2026-08-24_21:23:58.726187,32,33,localizer,,None,,,None,,32,32,0,32,,,,,,bicycle,Vélo,Fahrrad,
157.95649940002477,159.02254690002883,1.06,,,1,159.0226109000505,159.0226461000275,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,156.47170480003115,157.97136500000488,159.05510780005716,,,,60.01601227522506,155.69062300003134,156.47170480003115,,,155.6797390000429,156.44112470000982,,,dog\dog_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,156.47170480003115,,,,,None,,0,,,2025.2.4,,,1,156.4597637000261,157.9564432000043,,,None,None,156.47199473338748,156.9725279000122,,,33,0,2026-08-24_21:24:02.124822,33,34,localizer,,None,,,None,,33,33,0,33,,,,,,dog,Chien,Hund,
161.3070996000315,162.43867240002146,1.12,,,1,162.4387264000252,162.43875390000176,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,32,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,159.8204476000392,161.3210248000105,162.52606040000683,,,,60.01601227522506,159.05510780005716,159.8204476000392,,,159.0479112000321,159.8059912000317,,,hand\hand_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,159.8204476000392,,,,,None,,0,,,2025.2.4,,,1,159.8094993000268,161.3070329000475,,,None,None,159.82072976668522,160.32076410000445,,,34,0,2026-08-24_21:24:05.489307,34,35,localizer,,None,,,None,,34,34,0,34,,,,,,hand,Main,Hand,
164.78877640003338,165.83851560001494,1.04,,,1,165.83857130003162,165.8386073000147,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,36,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,163.28620610001963,164.8027222000528,165.8896703000064,,,,60.01601227522506,162.52606040000683,163.28620610001963,,,162.49189390003448,163.27200360002462,,,ball\ball_36.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,163.28620610001963,,,,,None,,0,,,2025.2.4,,,1,163.2745927000069,164.78871540003456,,,None,None,163.2865132666814,164.06985440000426,,,35,0,2026-08-24_21:24:08.960259,35,36,localizer,,None,,,None,,35,35,0,35,,,,,,ball,Ballon,Ball,
168.15371040004538,169.23640400002478,1.07,,,1,169.2364655000274,169.23650160001125,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,39,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,166.653122000047,168.168213500001,169.2860931000323,,,,60.01601227522506,165.8896703000064,166.653122000047,,,165.8777676000027,166.63853820000077,,,dog\dog_39.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,166.653122000047,,,,,None,,0,,,2025.2.4,,,1,166.6422066000523,168.15365050005494,,,None,None,166.65298156667657,167.13526100001764,,,36,0,2026-08-24_21:24:12.323869,36,37,localizer,,None,,,None,,36,36,0,36,,,,,,dog,Chien,Hund,
171.5526296000462,172.53551750001498,0.97,,,1,172.53557990002446,172.5356152000022,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,9,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,170.05028280004626,171.56684520002455,172.56910650001373,,,,60.01601227522506,169.2860931000323,170.05028280004626,,,169.2703382000327,170.0364535000408,,,bread\bread_09.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,170.05028280004626,,,,,None,,0,,,2025.2.4,,,1,170.03923720004968,171.55256290000398,,,None,None,170.05079646670882,170.96694000001298,,,37,0,2026-08-24_21:24:15.720292,37,38,localizer,,None,,,None,,37,37,0,37,,,,,,bread,Pain,Brot,
174.81991680001374,175.73586050001904,0.9,,,1,175.7359160000342,175.735945500026,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,42,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,173.3340682000271,174.83341530000325,175.76973160001216,,,,60.01601227522506,172.56910650001373,173.3340682000271,,,172.55934550001984,173.31953240005532,,,bicycle\bicycle_42.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,173.3340682000271,,,,,None,,0,,,2025.2.4,,,1,173.32258330000332,174.8198145000497,,,None,None,173.33405406668706,174.05030790000455,,,38,0,2026-08-24_21:24:19.003306,38,39,localizer,,None,,,None,,38,38,0,38,,,,,,bicycle,Vélo,Fahrrad,
178.0344794000266,178.8500280000153,0.8,,,1,178.85008120001294,178.85011010000017,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,13,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,176.53310060000513,178.05007630004548,178.88293070002692,,,,60.01601227522506,175.76973160001216,176.53310060000513,,,175.76026530005038,176.518609700026,,,chair\chair_13.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,176.53310060000513,,,,,None,,0,,,2025.2.4,,,1,176.52182520000497,178.03441430005478,,,None,None,176.5333342666893,177.4490974000073,,,39,0,2026-08-24_21:24:22.203931,39,40,localizer,,None,,,None,,39,39,0,39,,,,,,chair,Chaise,Stuhl,
181.33362820005277,182.31703410000773,0.98,,,1,182.3170937000541,182.31712410005275,,,house,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,10,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,179.64814960001968,181.34796340001049,182.36758890002966,,,,60.01601227522506,178.88293070002692,179.64814960001968,,,178.87664660002338,179.61748340004124,,,house\house_10.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,179.64814960001968,,,,,right,,0,,,2025.2.4,,,1,179.63209860003553,181.33356820000336,,,None,None,179.64875453338806,180.13222360005602,,,40,0,2026-08-24_21:24:25.317130,40,41,localizer,,None,,,None,,40,40,0,40,,,,,,dog,Chien,Hund,
184.63318150001578,185.4989105000277,0.86,,,1,185.49897070002044,185.49900200002594,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,27,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,183.1308723000111,184.64721470000222,185.54983320005704,,,,60.01601227522506,182.36758890002966,183.1308723000111,,,182.34319620003225,183.116487900028,,,ball\ball_27.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,183.1308723000111,,,,,None,,0,,,2025.2.4,,,1,183.11932980001438,184.63310910004657,,,None,None,183.1309276666764,183.91387220000615,,,41,0,2026-08-24_21:24:28.801788,41,42,localizer,,None,,,None,,41,41,0,41,,,,,,ball,Ballon,Ball,
187.8148738000309,188.8142423000536,0.99,,,1,188.81429730000673,188.8143264000537,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,186.31341840000823,187.82945940003265,188.89891750004608,,,,60.01601227522506,185.54983320005704,186.31341840000823,,,185.53258780000033,186.29898970003705,,,flower\flower_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,186.31341840000823,,,,,None,,0,,,2025.2.4,,,1,186.30235210002866,187.81481410004199,,,None,None,186.31343026669154,187.21309310005745,,,42,0,2026-08-24_21:24:31.984032,42,43,localizer,,None,,,None,,42,42,0,42,,,,,,flower,Fleur,Blume,
191.14981880004052,191.90433020005003,0.75,,,1,191.90439490001881,191.90442790003726,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,6,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,189.6786223000381,191.1617777000065,191.96516790002352,,,,60.01601227522506,188.89891750004608,189.6786223000381,,,188.86451040004613,189.6476789000444,,,jacket\jacket_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,189.6786223000381,,,,,None,,0,,,2025.2.4,,,1,189.66756640002131,191.14973070000997,,,None,None,189.67886363337362,190.21191400004318,,,43,0,2026-08-24_21:24:35.333117,43,44,localizer,,None,,,None,,43,43,0,43,,,,,,jacket,Veste,Jacke,
194.22912200004794,195.1126171000069,0.88,,,1,195.11268260004,195.1127149000531,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,31,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,192.72794110001996,194.24386310001137,195.2133263000287,,,,60.01601227522506,191.96516790002352,192.72794110001996,,,191.94508050003788,192.71392000000924,,,house\house_31.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,192.72794110001996,,,,,None,,0,,,2025.2.4,,,1,192.71881710004527,194.22906240000157,,,None,None,192.72820246668223,193.2775836000219,,,44,0,2026-08-24_21:24:38.399367,44,45,localizer,,None,,,None,,44,44,0,44,,,,,,house,Maison,Haus,
197.47867510002106,198.2279969000374,0.75,,,1,198.22805170004722,198.22808030003216,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,48,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,195.97666890005348,197.49309210001957,198.28083740000147,,,,60.01601227522506,195.2133263000287,195.97666890005348,,,195.1666159000015,195.96219120000023,,,hand\hand_48.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,195.97666890005348,,,,,None,,0,,,2025.2.4,,,1,195.96594380005263,197.4786067000241,,,None,None,195.97685996670432,196.45994070003508,,,45,0,2026-08-24_21:24:41.647525,45,46,localizer,,None,,,None,,45,45,0,45,,,,,,hand,Main,Hand,
200.54544690001057,201.79417790001025,1.24,,,1,201.79424390004715,201.79427640000358,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,32,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,199.04233120003482,200.55893290002132,201.82805240002926,,,,60.01601227522506,198.28083740000147,199.04233120003482,,,198.26549260003958,199.02780590002658,,,flower\flower_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,199.04233120003482,,,,,None,,0,,,2025.2.4,,,1,199.03046990005532,200.54537190002156,,,None,None,199.04249626672052,199.94233100005658,,,46,0,2026-08-24_21:24:44.715036,46,47,localizer,,None,,,None,,46,46,0,46,,,,,,flower,Fleur,Blume,
204.09343390003778,205.14166140003363,1.04,,,1,205.14171720005106,205.14174570003524,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,35,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,202.60805840004468,204.10766220005462,205.17504670005292,,,,60.01601227522506,201.82805240002926,202.60805840004468,,,201.81911730003776,202.57804390002275,,,dog\dog_35.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,202.60805840004468,,,,,None,,0,,,2025.2.4,,,1,202.5950294000213,204.09337030001916,,,None,None,202.60907673335947,203.10788170003798,,,47,0,2026-08-24_21:24:48.262251,47,48,localizer,,None,,,None,,47,47,0,47,,,,,,dog,Chien,Hund,
