ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
127.38311229995452,128.43260950001422,1.05,,,1,128.43267359992024,128.43270639993716,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,125.88143109995872,127.3971871000249,128.48443339997903,,,,59.89139294377662,125.13226819992997,125.88143109995872,,,125.12298899993766,125.86735820001923,,,dress\dress_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,125.88143109995872,,,,,None,,4,,,2025.2.4,,,1,125.87048239994328,127.38304139999673,,,None,None,125.88157526665988,126.83112599991728,,,16,0,2026-08-11_22:41:45.197736,16,17,localizer,,None,,None,16,16,0,16,,,,,,dress,,Kleid,
130.73337219993118,131.89858659997117,1.16,,,1,131.89864959998522,131.89868260000367,,,tree,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,129.24725919996854,130.7464936999604,131.949629599927,,,,59.89139294377662,128.48443339997903,129.24725919996854,,,128.46684449992608,129.2329664999852,,,tree\tree_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,129.24725919996854,,,,,None,,4,,,2025.2.4,,,1,129.23660309996922,130.73329719994217,,,None,None,129.24734066665795,130.0805423000129,,,17,0,2026-08-11_22:41:48.549901,17,18,localizer,,None,,None,17,17,0,17,,,,,,tree,,Baum,
134.21470749995206,134.98092529992573,0.76,,,1,134.98100829997566,134.98104220000096,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,7,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,132.71247779997066,134.22911189997103,135.031828999985,,,,59.89139294377662,131.949629599927,132.71247779997066,,,131.92655259999447,132.69833859999198,,,chair\chair_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,132.71247779997066,,,,,None,,4,,,2025.2.4,,,1,132.70333839999512,134.21463269996457,,,None,None,132.71270036668673,133.62878399994224,,,18,0,2026-08-11_22:41:52.015097,18,19,localizer,,None,,None,18,18,0,18,,,,,,chair,,Stuhl,
137.29654569993727,138.13120439997874,0.83,,,1,138.13129149994347,138.13134800002445,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,135.79502389999107,137.3111030999571,138.17917789996136,,,,59.89139294377662,135.031828999985,135.79502389999107,,,135.01124959997833,135.78171429992653,,,door\door_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,135.79502389999107,,,,,None,,4,,,2025.2.4,,,1,135.7856403000187,137.2964713999536,,,None,None,135.7951958666711,136.62796339998022,,,19,0,2026-08-11_22:41:55.097297,19,20,localizer,,None,,None,19,19,0,19,,,,,,door,,Tür,
140.43022450001445,141.26214549993165,0.83,,,1,141.26221399998758,141.2622484000167,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,138.94413489999715,140.4436186000239,141.3126437999308,,,,59.89139294377662,138.17917789996136,138.94413489999715,,,138.15673079993576,138.92947370000184,,,car\car_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,138.94413489999715,,,,,None,,4,,,2025.2.4,,,1,138.93320700002369,140.43011690001003,,,None,None,138.94395926659152,139.8933084999444,,,20,0,2026-08-11_22:41:58.244646,20,21,localizer,,None,,None,20,20,0,20,,,,,,car,,Auto,
143.578127100016,144.71098480001092,1.13,,,1,144.71105969999917,144.71109979995526,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,142.07632509991527,143.5927465999266,144.74370809993707,,,,59.89139294377662,141.3126437999308,142.07632509991527,,,141.2977967999177,142.06394539994653,,,book\book_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,142.07632509991527,,,,,None,,4,,,2025.2.4,,,1,142.06721909996122,143.57805349992123,,,None,None,142.07815616665565,142.94312359998003,,,21,0,2026-08-11_22:42:01.378111,21,22,localizer,,None,,None,21,21,0,21,,,,,,book,,Buch,
147.21204060001764,148.16129039996304,0.95,,,1,148.16135720000602,148.16139060002752,,,saw,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,145.508384799934,147.22469309996814,148.21027139993384,,,,59.89139294377662,144.74370809993707,145.508384799934,,,144.72280019999016,145.49495009996463,,,saw\saw_06.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,145.508384799934,,,,,left,,4,,,2025.2.4,,,1,145.49881409993395,147.21193789993413,,,None,None,145.5088688666622,146.29237199993804,,,22,0,2026-08-11_22:42:04.809176,22,23,localizer,,None,,None,22,22,0,22,,,,,,ball,,Ball,
150.47688470000867,151.62718609999865,1.15,,,1,151.62729340000078,151.62734649993945,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,148.97425379999913,150.4905253999168,151.65941199997906,,,,59.89139294377662,148.21027139993384,148.97425379999913,,,148.1942577000009,148.9602730999468,,,bag\bag_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,148.97425379999913,,,,,None,,4,,,2025.2.4,,,1,148.96304059994873,150.4767903999891,,,None,None,148.97467936663114,149.8737290999852,,,23,0,2026-08-11_22:42:08.275739,23,24,localizer,,None,,None,23,23,0,23,,,,,,bag,,Tasche,
153.9253048999235,154.9090497000143,0.97,,,1,154.90911869995762,154.9091528999852,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,3,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,152.42306089994963,153.939128399943,154.9581385999918,,,,59.89139294377662,151.65941199997906,152.42306089994963,,,151.64590130001307,152.4086793999886,,,chair\chair_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,152.42306089994963,,,,,None,,4,,,2025.2.4,,,1,152.41173589997925,153.92523339996114,,,None,None,152.42303596664377,153.33950409991667,,,24,0,2026-08-11_22:42:11.724880,24,25,localizer,,None,,None,24,24,0,24,,,,,,chair,,Stuhl,
157.22392070002388,158.30705359997228,1.07,,,1,158.30713109998032,158.30716460000258,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,155.72225099999923,157.23808089992963,158.35636670002714,,,,59.89139294377662,154.9581385999918,155.72225099999923,,,154.9392833999591,155.70841409999412,,,car\car_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,155.72225099999923,,,,,None,,4,,,2025.2.4,,,1,155.71149829996284,157.22384929994587,,,None,None,155.72246276663307,156.67217859998345,,,25,0,2026-08-11_22:42:15.023606,25,26,localizer,,None,,None,25,25,0,25,,,,,,car,,Auto,
160.62425479991361,161.72258940001484,1.09,,,1,161.72265399992466,161.72268639993854,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,159.12098519993015,160.63777579995804,161.75443359999917,,,,59.89139294377662,158.35636670002714,159.12098519993015,,,158.34007749997545,159.1067597999936,,,saw\saw_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,159.12098519993015,,,,,None,,4,,,2025.2.4,,,1,159.1099604999181,160.62415659998078,,,None,None,159.12116136664216,160.07041239994578,,,26,0,2026-08-11_22:42:18.421834,26,27,localizer,,None,,None,26,26,0,26,,,,,,saw,,Säge,
164.0225082000252,164.85565569996834,0.83,,,1,164.85571939998772,164.85578560002614,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,162.52015310002025,164.03589239995927,164.90553139999975,,,,59.89139294377662,161.75443359999917,162.52015310002025,,,161.74181899998803,162.5059162999969,,,ball\ball_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,162.52015310002025,,,,,None,,4,,,2025.2.4,,,1,162.50978979992215,164.02241550001781,,,None,None,162.5197671666431,163.30287969997153,,,27,0,2026-08-11_22:42:21.819901,27,28,localizer,,None,,None,27,27,0,27,,,,,,ball,,Ball,
167.17082719993778,168.03757669997867,0.86,,,1,168.037660199916,168.0377100999467,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,7,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,165.6692466000095,167.18488129996695,168.08847840002272,,,,59.89139294377662,164.90553139999975,165.6692466000095,,,164.88929269998334,165.65564469993114,,,door\door_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,165.6692466000095,,,,,None,,4,,,2025.2.4,,,1,165.65951939998195,167.17075319995638,,,None,None,165.6693140665923,166.50249649991747,,,28,0,2026-08-11_22:42:24.970999,28,29,localizer,,None,,None,28,28,0,28,,,,,,door,,Tür,
170.35397840000223,171.55296629993245,1.19,,,1,171.55303049995564,171.55306289996952,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,168.85125790000893,170.36710789997596,171.58502919995226,,,,59.89139294377662,168.08847840002272,168.85125790000893,,,168.0799172000261,168.83715249993838,,,ball\ball_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,168.85125790000893,,,,,None,,4,,,2025.2.4,,,1,168.83992769999895,170.35387829993851,,,None,None,168.85162006662384,169.63404289993923,,,29,0,2026-08-11_22:42:28.153946,29,30,localizer,,None,,None,29,29,0,29,,,,,,ball,,Ball,
173.8533997000195,175.00175549997948,1.14,,,1,175.00182080001105,175.0018544999184,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,172.34995990002062,173.86687949998304,175.05216600000858,,,,59.89139294377662,171.58502919995226,172.34995990002062,,,171.56962229998317,172.33553499996196,,,fish\fish_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,172.34995990002062,,,,,None,,4,,,2025.2.4,,,1,172.33839109994005,173.85329559992533,,,None,None,172.34995406662736,173.21677820000332,,,30,0,2026-08-11_22:42:31.650497,30,31,localizer,,None,,None,30,30,0,30,,,,,,fish,,Fisch,
177.5343908999348,178.58387349999975,1.05,,,1,178.58393740002066,178.58396999991965,,,book,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,175.81595199997537,177.54857540002558,178.63563869998325,,,,59.89139294377662,175.05216600000858,175.81595199997537,,,175.03415610000957,175.8026665999787,,,book\book_09.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,175.81595199997537,,,,,left,,4,,,2025.2.4,,,1,175.80628289992455,177.53431999997701,,,None,None,175.81612696667824,176.76549829996657,,,31,0,2026-08-11_22:42:35.117634,31,32,localizer,,None,,None,31,31,0,31,,,,,,saw,,Säge,
180.89983210002538,181.80169829993974,0.9,,,1,181.8018018999137,181.80185839999467,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,179.39788699999917,180.91387849999592,181.84971709991805,,,,59.89139294377662,178.63563869998325,179.39788699999917,,,178.62461739999708,179.3845713000046,,,bag\bag_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,179.39788699999917,,,,,None,,4,,,2025.2.4,,,1,179.38820269994903,180.89976049994584,,,None,None,179.39817646664258,180.2975776999956,,,32,0,2026-08-11_22:42:38.701106,32,33,localizer,,None,,None,32,32,0,32,,,,,,bag,,Tasche,
184.09974849992432,185.3321351999184,1.23,,,1,185.33222909993492,185.332309099962,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,182.61373520002235,184.11309330002405,185.38139360002242,,,,59.89139294377662,181.84971709991805,182.61373520002235,,,181.8388209999539,182.5994520999957,,,book\book_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,182.61373520002235,,,,,None,,4,,,2025.2.4,,,1,182.60271839995403,184.09965559991542,,,None,None,182.61359706666943,183.47997340001166,,,33,0,2026-08-11_22:42:41.915185,33,34,localizer,,None,,None,33,33,0,33,,,,,,book,,Buch,
187.64742890000343,188.51368570001796,0.86,,,1,188.51374929992016,188.51378219993785,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,186.14595659996849,187.66216529998928,188.546954200021,,,,59.89139294377662,185.38139360002242,186.14595659996849,,,185.35846060002223,186.1318903999636,,,door\door_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,186.14595659996849,,,,,None,,4,,,2025.2.4,,,1,186.1349174999632,187.64735330000985,,,None,None,186.14575296658248,186.97889689996373,,,34,0,2026-08-11_22:42:45.446861,34,35,localizer,,None,,None,34,34,0,34,,,,,,door,,Tür,
190.81326369999442,191.86319930001628,1.04,,,1,191.8632648999337,191.86329789995216,,,tree,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,189.31144949991722,190.8277321999194,191.9316540999571,,,,59.89139294377662,188.546954200021,189.31144949991722,,,188.5328219999792,189.29760960000567,,,tree\tree_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,189.31144949991722,,,,,None,,4,,,2025.2.4,,,1,189.30068300000858,190.81319150002673,,,None,None,189.31168916664708,190.12825950002298,,,35,0,2026-08-11_22:42:48.612422,35,36,localizer,,None,,None,35,35,0,35,,,,,,tree,,Baum,
194.19575720001012,195.42981859995052,1.23,,,1,195.42990799993277,195.42995559994597,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,192.69373509997968,194.20990509993862,195.47903079993557,,,,59.89139294377662,191.9316540999571,192.69373509997968,,,191.91995699994732,192.6801704999525,,,fish\fish_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,192.69373509997968,,,,,None,,4,,,2025.2.4,,,1,192.68385939998552,194.19566809991375,,,None,None,192.69415346667327,193.57661729992833,,,36,0,2026-08-11_22:42:51.997122,36,37,localizer,,None,,None,36,36,0,36,,,,,,fish,,Fisch,
197.74449489999097,198.61127489991486,0.86,,,1,198.61133979994338,198.6113720999565,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,1,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,196.24242429994047,197.75866399996448,198.67864569998346,,,,59.89139294377662,195.47903079993557,196.24242429994047,,,195.46046019997448,196.2283387000207,,,chair\chair_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,196.24242429994047,,,,,None,,4,,,2025.2.4,,,1,196.23129259992857,197.74442250002176,,,None,None,196.24255996669334,197.15924519998953,,,37,0,2026-08-11_22:42:55.544498,37,38,localizer,,None,,None,37,37,0,37,,,,,,chair,,Stuhl,
200.94357749994379,202.009657699964,1.06,,,1,202.00972229999024,202.00975409999955,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,3,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,199.44167929992545,200.95740499999374,202.04172390000895,,,,59.89139294377662,198.67864569998346,199.44167929992545,,,198.65448199992534,199.4282714999281,,,dress\dress_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,199.44167929992545,,,,,None,,4,,,2025.2.4,,,1,199.43196289998014,200.9435060999822,,,None,None,199.44199296663672,200.39154979994055,,,38,0,2026-08-11_22:42:58.744113,38,39,localizer,,None,,None,38,38,0,38,,,,,,dress,,Kleid,
204.29356709995773,205.49291589995846,1.19,,,1,205.4929946999764,205.4930294000078,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,202.79042149998713,204.3067906999495,205.65174100000877,,,,59.89139294377662,202.04172390000895,202.79042149998713,,,202.03367029991932,202.77671439992264,,,fish\fish_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,202.79042149998713,,,,,None,,4,,,2025.2.4,,,1,202.77976499998476,204.2934936999809,,,None,None,202.79092466662794,203.6568253999576,,,39,0,2026-08-11_22:43:02.107192,39,40,localizer,,None,,None,39,39,0,39,,,,,,fish,,Fisch,
208.10786109999754,209.32492099993397,1.21,,,1,209.32500609999988,209.32505189999938,,,tree,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,206.40614069998264,208.12230799999088,209.4634761000052,,,,59.89139294377662,205.65174100000877,206.40614069998264,,,205.63371379999444,206.39213549997658,,,tree\tree_09.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,206.40614069998264,,,,,left,,4,,,2025.2.4,,,1,206.39598349994048,208.1077848999994,,,None,None,206.40600306663353,207.3555884999223,,,40,0,2026-08-11_22:43:05.717209,40,41,localizer,,None,,None,40,40,0,40,,,,,,car,,Auto,
211.72353419999126,212.92417030001525,1.2,,,1,212.9242875999771,212.92434799997136,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,210.2215995999286,211.7376863999525,212.99379430001136,,,,59.89139294377662,209.4634761000052,210.2215995999286,,,209.42752959998325,210.20798730000388,,,fish\fish_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,210.2215995999286,,,,,None,,4,,,2025.2.4,,,1,210.2112864999799,211.7234596000053,,,None,None,210.22156686667975,211.1044415999204,,,41,0,2026-08-11_22:43:09.528944,41,42,localizer,,None,,None,41,41,0,41,,,,,,fish,,Fisch,
215.25642099999823,216.0388567999471,0.77,,,1,216.0389196999604,216.03895129996818,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,213.75360499997623,215.27023309993092,216.08763750002254,,,,59.89139294377662,212.99379430001136,213.75360499997623,,,212.9783657999942,213.74017080001067,,,chair\chair_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,213.75360499997623,,,,,None,,4,,,2025.2.4,,,1,213.74468589993194,215.256325299968,,,None,None,213.7540177666272,214.67011579999235,,,42,0,2026-08-11_22:43:13.059262,42,43,localizer,,None,,None,42,42,0,42,,,,,,chair,,Stuhl,
218.35442180000246,219.17113869998138,0.81,,,1,219.17120420001447,219.1712379999226,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,216.85284219996538,218.3689819999272,219.221978400019,,,,59.89139294377662,216.08763750002254,216.85284219996538,,,216.06845759996213,216.83856369997375,,,car\car_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,216.85284219996538,,,,,None,,4,,,2025.2.4,,,1,216.8422477999702,218.35434929991607,,,None,None,216.85299456661258,217.80268989992328,,,43,0,2026-08-11_22:43:16.153105,43,44,localizer,,None,,None,43,43,0,43,,,,,,car,,Auto,
221.48791949998122,222.6037513000192,1.11,,,1,222.6038138999138,222.60384629992768,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,7,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,219.98531989997718,221.50151759991422,222.6541550999973,,,,59.89139294377662,219.221978400019,219.98531989997718,,,219.1988704999676,219.97124759992585,,,saw\saw_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,219.98531989997718,,,,,None,,4,,,2025.2.4,,,1,219.97411499998998,221.4878105999669,,,None,None,219.98521676665794,220.93471940001473,,,44,0,2026-08-11_22:43:19.287446,44,45,localizer,,None,,None,44,44,0,44,,,,,,saw,,Säge,
224.91937759995926,225.7022862000158,0.78,,,1,225.70235129992943,225.70238339994103,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,223.41743039991707,224.93352740001865,225.73547539999709,,,,59.89139294377662,222.6541550999973,223.41743039991707,,,222.63304679992143,223.4031211999245,,,ball\ball_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,223.41743039991707,,,,,None,,4,,,2025.2.4,,,1,223.40594159998,224.9193037999794,,,None,None,223.41745786666095,224.20084970002063,,,45,0,2026-08-11_22:43:22.719623,45,46,localizer,,None,,None,45,45,0,45,,,,,,ball,,Ball,
228.0019807999488,229.10153769992758,1.09,,,1,229.10161779995542,229.10165389999747,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,226.49973119993228,228.01599749992602,229.15283879998606,,,,59.89139294377662,225.73547539999709,226.49973119993228,,,225.72689319995698,226.48634529998526,,,book\book_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,226.49973119993228,,,,,None,,4,,,2025.2.4,,,1,226.49024800001644,228.0018891999498,,,None,None,226.4999624665982,227.38288159994408,,,46,0,2026-08-11_22:43:25.800943,46,47,localizer,,None,,None,46,46,0,46,,,,,,book,,Buch,
231.40282049996313,232.46707769995555,1.06,,,1,232.46714169997722,232.46717439999338,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,229.91554670000914,231.41703789995518,232.4998071999289,,,,59.89139294377662,229.15283879998606,229.91554670000914,,,229.1293152999133,229.90185769996606,,,dress\dress_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,229.91554670000914,,,,,None,,4,,,2025.2.4,,,1,229.90570220001973,231.40272309991997,,,None,None,229.91620336665463,230.86618729995098,,,47,0,2026-08-11_22:43:29.218306,47,48,localizer,,None,,None,47,47,0,47,,,,,,dress,,Kleid,
234.7670745999785,235.8998192999279,1.12,,,1,235.89988799998537,235.8999213000061,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,7,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,233.26417320000473,234.78083429997787,235.95070629997645,,,,59.89139294377662,232.4998071999289,233.26417320000473,,,232.4864147999324,233.25027620000765,,,bag\bag_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,233.26417320000473,,,,,None,,4,,,2025.2.4,,,1,233.2531641999958,234.76696659997106,,,None,None,233.26453816664096,234.16408150002826,,,48,0,2026-08-11_22:43:32.565275,48,49,localizer,,None,,None,48,48,0,48,,,,,,bag,,Tasche,
238.21578410000075,239.3487327999901,1.13,,,1,239.34883399994578,255.8097518000286,239.36275590001605,254.37772709992714,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08133559999987483,r,1.3615507000358775,254.36074529995676,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,236.71338869992178,238.22923669999,239.36275590001605,,,,59.89139294377662,235.95070629997645,236.71338869992178,,,235.93141949991696,236.6994673999725,,,dress\dress_04.png,254.36074529995676,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,236.71338869992178,,,,,None,,4,239.36275590001605,254.37772709992714,2025.2.4,,,1,236.70271959993988,238.21570359996986,,,None,None,236.71370086662162,237.66286389995366,,,49,0,2026-08-11_22:43:36.016174,49,50,localizer,0.08133559999987483,r,1.3615507000358775,None,49,49,0,49,,,,,,dress,,Kleid,
